Age_GICC05+AICC12	d18	dD
63.841000	-39.572	-309.50
63.861000	-39.724	-311.78
63.881000	-39.758	-311.54
63.901000	-40.403	-317.08
63.921000	-40.390	-316.95
63.941000	-39.576	-310.81
63.961000	-37.788	-297.01
63.981000	-39.922	-313.72
64.001000	-41.277	-322.29
64.021000	-42.681	-334.67
64.041000	-42.950	-336.65
64.061000	-42.976	-335.81
64.081000	-43.160	-338.90
64.101000	-43.131	-336.37
64.121000	-44.903	-351.37
64.141000	-44.802	-350.50
64.161000	-45.071	-352.83
64.181000	-44.770	-350.13
64.201000	-43.998	-344.61
64.221000	-44.489	-347.34
64.241000	-45.663	-356.56
64.261000	-46.282	-361.23
64.281000	-46.380	-361.73
64.301000	-44.345	-345.54
64.321000	-43.765	-340.88
64.341000	-43.679	-339.23
64.361000	-44.263	-344.51
64.381000	-42.986	-333.67
64.401000	-44.802	-348.81
64.421000	-46.218	-359.22
64.441000	-47.106	-366.66
64.461000	-47.799	-372.51
64.481000	-45.705	-355.75
64.501000	-46.841	-364.64
64.521000	-46.795	-364.20
64.541000	-44.552	-345.94
64.561000	-42.825	-331.99
64.581000	-45.394	-352.63
64.601000	-44.705	-348.17
64.621000	-45.632	-355.37
64.641000	-45.161	-351.08
64.661000	-44.974	-349.84
64.681000	-45.577	-354.98
64.701000	-45.803	-356.52
64.721000	-45.683	-356.79
64.741000	-45.365	-353.43
64.761000	-44.559	-347.00
64.781000	-44.728	-347.36
64.801000	-45.535	-354.87
64.821000	-43.557	-338.90
64.841000	-44.803	-348.82
64.861000	-43.693	-339.59
64.881000	-45.195	-351.18
64.901000	-45.066	-350.89
64.921000	-43.563	-339.67
64.941000	-45.631	-355.42
64.961000	-43.377	-337.52
64.981000	-45.995	-357.81
65.001000	-46.400	-362.35
65.021000	-45.993	-357.37
65.041000	-42.498	-330.68
65.061000	-43.665	-339.59
65.081000	-44.109	-343.66
65.101000	-43.005	-335.34
65.121000	-43.714	-340.98
65.141000	-43.823	-341.24
65.161000	-43.471	-338.70
65.181000	-44.694	-349.91
65.201000	-44.492	-347.62
65.221000	-45.644	-355.84
65.241000	-45.627	-355.50
65.261000	-44.314	-344.65
65.281000	-44.379	-346.15
65.301000	-46.195	-359.90
65.321000	-46.059	-358.36
65.341000	-45.203	-351.49
65.361000	-44.203	-343.63
65.381000	-46.052	-357.18
65.401000	-45.134	-352.05
65.421000	-46.039	-359.02
65.441000	-45.716	-356.71
65.461000	-45.165	-351.57
65.481000	-45.636	-355.63
65.501000	-45.379	-353.55
65.521000	-44.863	-349.00
65.541000	-45.298	-351.77
65.561000	-45.685	-355.91
65.581000	-45.773	-356.60
65.601000	-45.153	-352.82
65.621000	-43.153	-335.70
65.641000	-45.331	-352.21
65.661000	-45.672	-355.49
65.681000	-44.825	-347.80
65.701000	-43.195	-337.15
65.721000	-44.582	-347.49
65.741000	-45.709	-356.27
65.761000	-45.751	-356.88
65.781000	-45.084	-352.00
65.801000	-44.714	-349.20
65.821000	-44.903	-349.94
65.841000	-44.700	-348.32
65.861000	-44.575	-347.68
65.881000	-45.206	-351.18
65.901000	-45.780	-356.06
65.921000	-45.282	-353.28
65.941000	-44.431	-346.50
65.961000	-44.036	-343.25
65.981000	-45.291	-352.32
66.001000	-44.605	-347.08
66.021000	-44.004	-343.05
66.041000	-45.355	-353.57
66.061000	-44.837	-349.44
66.081000	-45.593	-356.49
66.101000	-44.917	-349.62
66.121000	-45.653	-355.84
66.141000	-44.302	-346.37
66.161000	-43.519	-338.71
66.181000	-45.388	-353.90
66.201000	-44.244	-344.58
66.221000	-43.732	-339.16
66.241000	-43.848	-340.67
66.261000	-44.256	-346.09
66.281000	-44.919	-350.58
66.301000	-44.089	-344.15
66.321000	-44.596	-348.07
66.341000	-44.557	-347.66
66.361000	-43.910	-342.41
66.381000	-43.246	-336.13
66.401000	-44.743	-348.22
66.421000	-44.742	-350.49
66.441000	-45.520	-355.95
66.461000	-44.684	-349.05
66.481000	-43.511	-338.32
66.501000	-45.103	-352.04
66.521000	-45.940	-358.83
66.541000	-44.325	-344.95
66.561000	-44.844	-349.54
66.581000	-43.803	-341.81
66.601000	-46.654	-364.11
66.621000	-44.742	-348.82
66.641000	-43.873	-341.40
66.661000	-44.964	-349.83
66.681000	-43.862	-341.87
66.701000	-43.137	-336.07
66.721000	-45.581	-354.90
66.741000	-45.736	-356.94
66.761000	-45.031	-352.46
66.781000	-44.582	-348.10
66.801000	-44.494	-347.04
66.821000	-45.032	-350.68
66.841000	-45.262	-352.82
66.861000	-45.574	-355.72
66.881000	-45.619	-356.33
66.901000	-44.531	-347.78
66.921000	-41.917	-327.18
66.941000	-42.098	-328.10
66.961000	-44.876	-348.92
66.981000	-44.941	-350.82
67.001000	-46.656	-363.87
67.021000	-46.244	-359.74
67.041000	-44.433	-347.47
67.061000	-44.689	-348.83
67.081000	-44.562	-347.27
67.101000	-44.860	-349.77
67.121000	-45.333	-354.33
67.141000	-45.304	-354.10
67.161000	-44.888	-350.38
67.181000	-46.564	-362.89
67.201000	-45.388	-354.98
67.221000	-45.879	-358.77
67.241000	-44.323	-345.88
67.261000	-43.883	-341.70
67.281000	-45.392	-353.35
67.301000	-43.555	-339.06
67.321000	-43.933	-341.32
67.341000	-45.087	-351.90
67.361000	-43.860	-342.03
67.381000	-43.505	-340.44
67.401000	-43.651	-340.14
67.421000	-44.947	-351.93
67.441000	-45.078	-353.19
67.461000	-46.177	-360.71
67.481000	-44.857	-350.73
67.501000	-45.184	-352.96
67.521000	-44.619	-348.01
67.541000	-44.811	-350.10
67.561000	-44.931	-350.67
67.581000	-43.557	-339.59
67.601000	-44.676	-348.56
67.621000	-46.622	-364.28
67.641000	-45.320	-353.52
67.661000	-44.686	-347.34
67.681000	-44.467	-346.94
67.701000	-44.785	-349.71
67.721000	-45.446	-354.70
67.741000	-45.386	-354.17
67.761000	-46.842	-366.47
67.781000	-45.948	-359.16
67.801000	-43.934	-343.51
67.821000	-43.770	-341.63
67.841000	-44.177	-343.77
67.861000	-44.974	-350.04
67.881000	-45.181	-351.48
67.901000	-44.285	-344.63
67.921000	-43.180	-337.50
67.941000	-45.472	-355.42
67.961000	-46.798	-366.66
67.981000	-44.692	-348.50
68.001000	-44.833	-349.44
68.021000	-44.998	-351.23
68.041000	-43.479	-338.50
68.061000	-45.183	-352.41
68.081000	-46.193	-360.51
68.101000	-45.544	-355.78
68.121000	-44.633	-348.17
68.141000	-44.926	-350.65
68.161000	-44.693	-348.44
68.181000	-46.107	-359.36
68.201000	-44.399	-345.27
68.221000	-44.875	-349.57
68.241000	-46.395	-361.55
68.261000	-44.944	-349.91
68.281000	-45.689	-355.09
68.301000	-45.477	-354.24
68.321000	-45.271	-352.80
68.341000	-45.475	-354.75
68.361000	-44.360	-345.98
68.381000	-45.581	-355.66
68.401000	-46.311	-360.86
68.421000	-46.143	-360.24
68.441000	-45.885	-357.53
68.461000	-46.050	-357.86
68.481000	-45.831	-357.44
68.501000	-45.739	-357.29
68.521000	-45.650	-355.95
68.541000	-45.411	-354.05
68.561000	-45.897	-357.10
68.581000	-45.869	-356.83
68.601000	-46.459	-361.52
68.621000	-45.454	-353.36
68.641000	-44.800	-349.23
68.661000	-43.648	-339.67
68.681000	-45.649	-355.10
68.701000	-46.560	-363.42
68.721000	-46.106	-359.40
68.741000	-43.286	-336.70
68.761000	-44.273	-344.57
68.781000	-44.422	-345.69
68.801000	-44.673	-347.07
68.821000	-44.732	-348.74
68.841000	-46.331	-360.74
68.861000	-45.211	-352.18
68.881000	-42.780	-333.15
68.901000	-44.618	-347.98
68.921000	-44.970	-350.34
68.941000	-44.848	-349.72
68.961000	-44.735	-348.83
68.981000	-43.889	-342.93
69.001000	-44.101	-343.61
69.021000	-44.949	-349.98
69.041000	-45.105	-351.76
69.061000	-44.946	-349.93
69.081000	-46.304	-361.32
69.101000	-46.478	-363.14
69.121000	-46.504	-363.42
69.141000	-45.923	-358.22
69.161000	-45.094	-352.63
69.181000	-45.320	-354.80
69.201000	-45.782	-357.05
69.221000	-44.691	-348.48
69.241000	-44.011	-342.61
69.261000	-45.161	-351.94
69.281000	-44.040	-343.33
69.301000	-42.652	-332.78
69.321000	-42.694	-333.70
69.341000	-40.017	-313.35
69.361000	-39.981	-312.47
69.381000	-40.744	-319.95
69.401000	-40.425	-317.64
69.421000	-39.744	-310.98
69.441000	-39.755	-312.52
69.461000	-41.237	-322.76
69.481000	-42.059	-329.00
69.501000	-43.859	-342.36
69.521000	-44.567	-347.94
69.541000	-43.711	-340.32
69.561000	-44.954	-350.52
69.581000	-45.002	-349.73
69.601000	-45.575	-353.90
69.621000	-45.073	-350.62
69.641000	-45.805	-355.85
69.661000	-45.568	-354.08
69.681000	-46.001	-357.08
69.701000	-45.941	-356.69
69.721000	-46.437	-360.64
69.741000	-47.019	-365.14
69.761000	-46.181	-358.38
69.781000	-45.654	-354.56
69.801000	-45.380	-352.64
69.821000	-45.444	-352.37
69.841000	-46.058	-356.95
69.861000	-46.356	-359.07
69.881000	-47.296	-366.68
69.901000	-46.812	-362.72
69.921000	-47.004	-364.31
69.941000	-46.149	-358.40
69.961000	-47.547	-368.74
69.981000	-46.105	-357.80
70.001000	-45.168	-350.52
70.021000	-47.206	-366.72
70.041000	-47.412	-369.14
70.061000	-46.081	-358.56
70.081000	-45.754	-356.17
70.101000	-45.988	-357.46
70.121000	-45.325	-352.15
70.141000	-45.808	-355.33
70.161000	-46.789	-362.65
70.181000	-47.080	-364.95
70.201000	-45.958	-357.21
70.221000	-45.241	-351.27
70.241000	-45.345	-351.53
70.261000	-45.557	-354.54
70.281000	-44.587	-345.37
70.301000	-45.739	-355.74
70.321000	-44.424	-344.61
70.341000	-44.772	-347.51
70.361000	-44.359	-343.93
70.381000	-44.164	-342.67
70.401000	-43.218	-335.25
70.421000	-42.427	-328.61
70.441000	-43.742	-339.05
70.461000	-43.888	-342.54
70.481000	-42.675	-332.65
70.501000	-43.520	-340.39
70.521000	-43.235	-337.93
70.541000	-42.890	-335.16
70.561000	-43.554	-339.22
70.581000	-42.939	-334.44
70.601000	-43.558	-339.28
70.621000	-42.577	-332.18
70.641000	-42.738	-333.84
70.661000	-43.019	-335.57
70.681000	-43.023	-335.04
70.701000	-43.865	-343.15
70.721000	-43.773	-341.26
70.741000	-43.307	-337.72
70.761000	-43.780	-340.97
70.781000	-44.044	-344.31
70.801000	-41.366	-324.06
70.821000	-42.005	-327.96
70.841000	-40.604	-317.92
70.861000	-40.783	-318.60
70.881000	-42.560	-333.08
70.901000	-40.166	-313.49
70.921000	-41.219	-323.08
70.941000	-40.104	-313.20
70.961000	-39.998	-312.10
70.981000	-41.519	-325.21
71.001000	-41.295	-322.95
71.021000	-39.055	-304.61
71.041000	-40.573	-318.18
71.061000	-41.017	-320.93
71.081000	-41.266	-323.97
71.101000	-41.070	-321.36
71.121000	-39.877	-311.43
71.141000	-41.518	-325.71
71.161000	-40.315	-315.18
71.181000	-40.829	-318.64
71.201000	-40.432	-316.24
71.221000	-39.480	-308.43
71.241000	-39.418	-308.65
71.261000	-39.823	-311.05
71.281000	-39.736	-310.73
71.301000	-41.074	-321.43
71.321000	-40.243	-315.62
71.341000	-41.276	-323.92
71.361000	-39.929	-312.68
71.381000	-40.391	-317.04
71.401000	-39.598	-310.13
71.421000	-39.695	-310.68
71.441000	-40.194	-314.51
71.461000	-39.830	-311.39
71.481000	-39.286	-306.38
71.501000	-38.782	-302.46
71.521000	-40.674	-318.27
71.541000	-39.412	-307.27
71.561000	-39.614	-309.48
71.581000	-39.378	-306.80
71.601000	-39.449	-306.93
71.621000	-39.855	-312.00
71.641000	-38.647	-301.38
71.661000	-39.775	-311.14
71.681000	-39.328	-307.11
71.701000	-39.872	-311.25
71.721000	-39.484	-308.40
71.741000	-40.118	-314.14
71.761000	-38.892	-302.96
71.781000	-38.515	-300.78
71.801000	-38.017	-296.40
71.821000	-39.682	-309.55
71.841000	-38.825	-303.39
71.861000	-37.916	-295.63
71.881000	-38.689	-301.21
71.901000	-38.743	-301.94
71.921000	-39.044	-304.30
71.941000	-37.446	-292.47
71.961000	-36.701	-286.19
71.981000	-37.412	-291.76
72.001000	-36.832	-286.90
72.021000	-37.285	-290.48
72.041000	-37.437	-292.24
72.061000	-37.424	-292.13
72.081000	-39.015	-304.96
72.101000	-37.504	-292.78
72.121000	-37.838	-295.20
72.141000	-39.410	-308.11
72.161000	-41.591	-327.17
72.181000	-43.777	-341.01
72.201000	-45.620	-354.96
72.221000	-44.501	-345.74
72.241000	-44.473	-346.26
72.261000	-43.421	-337.36
72.281000	-44.497	-346.01
72.301000	-45.663	-355.61
72.321000	-45.782	-356.18
72.341000	-45.866	-356.99
72.361000	-46.083	-358.78
72.381000	-46.041	-358.31
72.401000	-45.147	-351.35
72.421000	-44.286	-344.27
72.441000	-43.792	-341.04
72.461000	-46.058	-359.00
72.481000	-44.879	-348.40
72.501000	-45.816	-355.84
72.521000	-44.434	-344.71
72.541000	-45.076	-350.03
72.561000	-45.390	-352.94
72.581000	-45.014	-350.34
72.601000	-45.037	-350.62
72.621000	-47.110	-367.04
72.641000	-46.428	-361.12
72.661000	-45.666	-354.74
72.681000	-45.127	-350.78
72.701000	-44.662	-347.39
72.721000	-44.398	-345.12
72.741000	-45.278	-352.35
72.761000	-44.870	-349.31
72.781000	-45.118	-350.85
72.801000	-45.390	-352.79
72.821000	-45.860	-356.43
72.841000	-46.104	-358.44
72.861000	-44.698	-348.16
72.881000	-44.712	-347.99
72.901000	-44.859	-348.66
72.921000	-47.315	-367.20
72.941000	-46.346	-360.68
72.961000	-45.326	-353.02
72.981000	-44.319	-344.70
73.001000	-45.116	-350.83
73.021000	-44.643	-347.76
73.041000	-44.522	-345.97
73.061000	-45.344	-352.87
73.081000	-43.898	-341.77
73.101000	-44.689	-348.21
73.121000	-45.621	-355.44
73.141000	-45.457	-354.19
73.161000	-44.533	-347.33
73.181000	-44.852	-348.73
73.201000	-45.441	-353.61
73.221000	-45.355	-352.33
73.241000	-45.118	-350.49
73.261000	-46.045	-357.91
73.281000	-45.046	-350.43
73.301000	-45.574	-354.29
73.321000	-44.124	-342.86
73.341000	-45.217	-351.53
73.361000	-45.108	-350.52
73.381000	-45.058	-350.49
73.401000	-45.004	-349.45
73.421000	-46.199	-358.94
73.441000	-45.199	-350.32
73.461000	-45.760	-355.36
73.481000	-45.352	-353.11
73.501000	-44.535	-346.44
73.521000	-44.348	-344.49
73.541000	-44.141	-343.68
73.561000	-43.871	-341.10
73.581000	-45.235	-351.11
73.601000	-46.098	-358.53
73.621000	-44.941	-349.30
73.641000	-45.039	-350.20
73.661000	-44.921	-349.14
73.681000	-44.669	-347.23
73.701000	-46.321	-360.87
73.721000	-45.317	-353.00
73.741000	-44.611	-346.13
73.761000	-44.846	-348.55
73.781000	-43.399	-337.35
73.801000	-43.139	-336.06
73.821000	-40.338	-313.79
73.841000	-43.445	-337.60
73.861000	-42.129	-328.65
73.881000	-41.057	-320.63
73.901000	-39.865	-311.29
73.921000	-39.969	-311.98
73.941000	-39.073	-304.31
73.961000	-40.448	-315.72
73.981000	-41.532	-323.64
74.001000	-42.884	-334.42
74.021000	-41.217	-320.60
74.041000	-41.809	-325.35
74.061000	-41.675	-324.67
74.081000	-40.574	-315.89
74.101000	-40.456	-314.93
74.121000	-40.340	-314.92
74.141000	-41.401	-323.62
74.161000	-39.636	-308.94
74.181000	-40.612	-317.07
74.201000	-39.981	-312.08
74.221000	-40.291	-314.52
74.241000	-40.181	-314.58
74.261000	-39.727	-310.14
74.281000	-40.745	-317.26
74.301000	-40.041	-312.08
74.321000	-41.221	-321.69
74.341000	-40.664	-316.95
74.361000	-39.856	-310.16
74.381000	-40.770	-317.69
74.401000	-40.303	-313.27
74.421000	-41.052	-320.22
74.441000	-40.178	-313.51
74.461000	-41.513	-324.23
74.481000	-40.163	-312.59
74.501000	-39.132	-304.65
74.521000	-39.834	-310.40
74.541000	-40.268	-314.06
74.561000	-38.350	-297.85
74.581000	-39.485	-308.28
74.601000	-39.739	-309.96
74.621000	-41.097	-319.91
74.641000	-40.347	-314.35
74.661000	-39.015	-303.93
74.681000	-40.613	-316.07
74.701000	-38.779	-300.77
74.721000	-38.562	-299.39
74.741000	-39.186	-305.24
74.761000	-40.009	-312.58
74.781000	-40.417	-314.83
74.801000	-40.244	-312.49
74.821000	-38.014	-295.52
74.841000	-38.101	-295.81
74.861000	-39.075	-303.11
74.881000	-38.022	-295.28
74.901000	-39.432	-306.49
74.921000	-38.498	-298.43
74.941000	-39.491	-306.33
74.961000	-39.444	-306.58
74.981000	-40.604	-316.62
75.001000	-39.428	-306.02
75.021000	-39.758	-309.39
75.041000	-39.883	-310.92
75.061000	-38.448	-297.57
75.081000	-39.148	-304.15
75.101000	-38.072	-295.99
75.121000	-37.914	-294.75
75.141000	-39.990	-311.51
75.161000	-38.891	-302.25
75.181000	-39.138	-304.28
75.201000	-38.990	-303.01
75.221000	-38.898	-302.77
75.241000	-38.744	-301.63
75.261000	-38.362	-298.15
75.281000	-38.787	-301.70
75.301000	-38.562	-299.67
75.321000	-38.436	-298.93
75.341000	-39.180	-304.62
75.361000	-38.280	-297.62
75.381000	-37.093	-288.42
75.401000	-37.953	-295.47
75.421000	-40.023	-311.38
75.441000	-38.110	-296.67
75.461000	-37.793	-293.48
75.481000	-38.035	-295.30
75.501000	-38.383	-298.60
75.521000	-38.170	-296.33
75.541000	-38.145	-295.66
75.561000	-38.040	-295.14
75.581000	-38.282	-298.10
75.601000	-39.802	-309.91
75.621000	-38.138	-296.19
75.641000	-37.405	-290.08
75.661000	-38.494	-298.03
75.681000	-37.884	-294.49
75.701000	-37.080	-287.30
75.721000	-37.102	-287.98
75.741000	-38.459	-297.83
75.761000	-37.335	-289.63
75.781000	-39.137	-303.28
75.801000	-37.961	-295.32
75.821000	-38.247	-296.14
75.841000	-37.496	-290.93
75.861000	-37.856	-295.44
75.881000	-37.090	-288.04
75.901000	-39.507	-307.56
75.921000	-39.782	-308.52
75.941000	-42.471	-329.39
75.961000	-43.298	-335.20
75.981000	-43.460	-336.82
76.001000	-43.120	-333.94
76.021000	-43.222	-335.13
76.041000	-43.551	-338.24
76.061000	-44.514	-345.39
76.081000	-43.417	-336.55
76.101000	-43.659	-338.21
76.121000	-42.612	-329.48
76.141000	-42.254	-327.31
76.161000	-42.766	-331.35
76.181000	-42.709	-330.32
76.201000	-42.930	-333.59
76.221000	-44.382	-344.71
76.241000	-43.167	-334.94
76.261000	-43.316	-335.37
76.281000	-43.859	-340.22
76.301000	-44.425	-344.35
76.321000	-43.305	-335.39
76.341000	-41.704	-322.34
76.361000	-44.579	-345.13
76.381000	-43.792	-338.96
76.401000	-42.780	-331.16
76.421000	-43.853	-340.20
76.441000	-42.982	-333.21
76.461000	-43.283	-336.14
76.481000	-43.663	-338.31
76.501000	-42.947	-332.26
76.521000	-43.784	-339.11
76.541000	-43.709	-338.66
76.561000	-42.731	-330.38
76.581000	-43.925	-339.84
76.601000	-43.706	-338.70
76.621000	-43.521	-337.06
76.641000	-42.521	-329.28
76.661000	-44.327	-343.52
76.681000	-43.696	-338.56
76.701000	-43.961	-341.69
76.721000	-43.740	-338.85
76.741000	-44.539	-344.74
76.761000	-44.710	-346.61
76.781000	-43.991	-341.10
76.801000	-41.966	-325.36
76.821000	-43.640	-338.13
76.841000	-44.063	-341.81
76.861000	-43.061	-333.27
76.881000	-44.796	-347.22
76.901000	-43.446	-336.97
76.921000	-43.600	-338.55
76.941000	-42.651	-330.29
76.961000	-42.853	-332.30
76.981000	-42.468	-329.22
77.001000	-43.035	-333.48
77.021000	-43.259	-335.25
77.041000	-43.900	-339.94
77.061000	-44.487	-344.88
77.081000	-43.609	-336.90
77.101000	-42.093	-325.14
77.121000	-42.463	-328.62
77.141000	-41.560	-321.35
77.161000	-41.422	-320.67
77.181000	-44.290	-343.38
77.201000	-43.809	-339.46
77.221000	-43.160	-335.00
77.241000	-40.202	-311.51
77.261000	-41.932	-325.15
77.281000	-41.379	-321.56
77.301000	-41.995	-324.83
77.321000	-41.095	-318.50
77.341000	-40.241	-312.00
77.361000	-40.246	-312.23
77.381000	-40.358	-313.95
77.401000	-40.485	-314.49
77.421000	-39.012	-302.64
77.441000	-39.609	-307.57
77.461000	-39.897	-309.80
77.481000	-38.999	-303.20
77.501000	-39.783	-308.94
77.521000	-39.855	-309.39
77.541000	-40.092	-311.55
77.561000	-40.542	-315.58
77.581000	-41.071	-319.81
77.601000	-40.657	-314.85
77.621000	-41.281	-320.14
77.641000	-41.820	-323.35
77.661000	-42.431	-328.35
77.681000	-42.032	-325.91
77.701000	-42.062	-325.93
77.721000	-41.314	-319.86
77.741000	-41.101	-318.20
77.761000	-41.466	-320.65
77.781000	-41.896	-324.54
77.801000	-42.781	-331.37
77.821000	-41.755	-324.09
77.841000	-40.012	-309.29
77.861000	-42.587	-331.17
77.881000	-40.092	-311.93
77.901000	-39.865	-309.31
77.921000	-40.065	-311.06
77.941000	-40.352	-313.34
77.961000	-38.782	-300.06
77.981000	-41.262	-320.30
78.001000	-41.663	-322.79
78.021000	-41.086	-317.86
78.041000	-41.215	-318.92
78.061000	-41.446	-321.45
78.081000	-40.755	-315.66
78.101000	-41.432	-320.85
78.121000	-40.701	-314.74
78.141000	-41.807	-323.02
78.161000	-40.014	-307.84
78.181000	-41.138	-318.74
78.201000	-40.832	-313.57
78.221000	-40.209	-310.69
78.241000	-40.841	-314.80
78.261000	-39.217	-301.90
78.281000	-40.011	-306.29
78.301000	-39.912	-309.66
78.321000	-39.379	-304.75
78.341000	-39.457	-305.93
78.361000	-39.480	-304.16
78.381000	-40.030	-309.69
78.401000	-39.281	-307.30
78.421000	-39.225	-305.18
78.441000	-38.371	-297.62
78.461000	-38.734	-300.43
78.481000	-39.493	-306.16
78.501000	-40.010	-310.29
78.521000	-40.678	-316.12
78.541000	-38.419	-301.42
78.561000	-39.879	-310.47
78.581000	-39.865	-309.17
78.601000	-38.609	-299.67
78.621000	-38.912	-302.26
78.641000	-38.698	-299.66
78.661000	-38.535	-298.94
78.681000	-39.162	-304.79
78.701000	-40.703	-316.14
78.721000	-40.140	-310.85
78.741000	-40.435	-311.88
78.761000	-41.570	-321.17
78.781000	-41.119	-317.53
78.801000	-41.161	-319.00
78.821000	-40.362	-313.98
78.841000	-40.938	-317.21
78.861000	-40.932	-317.27
78.881000	-41.682	-323.67
78.901000	-39.939	-309.26
78.921000	-40.124	-310.42
78.941000	-41.060	-317.55
78.961000	-40.333	-311.70
78.981000	-40.513	-314.31
79.001000	-40.831	-316.62
79.021000	-41.964	-325.31
79.041000	-41.310	-320.36
79.061000	-40.339	-312.08
79.081000	-39.854	-308.73
79.101000	-40.830	-316.59
79.121000	-40.260	-311.07
79.141000	-39.844	-307.80
79.161000	-40.306	-311.51
79.181000	-41.696	-323.29
79.201000	-40.824	-315.94
79.221000	-39.914	-308.44
79.241000	-40.725	-316.17
79.261000	-39.735	-307.34
79.281000	-40.014	-309.62
79.301000	-40.944	-317.69
79.321000	-40.031	-309.80
79.341000	-40.204	-311.87
79.361000	-37.363	-288.67
79.381000	-38.816	-300.03
79.401000	-38.578	-299.15
79.421000	-39.454	-305.58
79.441000	-39.278	-303.92
79.461000	-40.136	-310.39
79.481000	-38.512	-299.26
79.501000	-39.221	-303.88
79.521000	-39.091	-302.67
79.541000	-39.314	-304.05
79.561000	-39.268	-303.63
79.581000	-40.104	-310.42
79.601000	-40.778	-316.09
79.621000	-40.183	-311.06
79.641000	-40.369	-312.70
79.661000	-38.710	-299.61
79.681000	-40.932	-316.75
79.701000	-40.891	-316.59
79.721000	-41.349	-319.89
79.741000	-41.477	-320.31
79.761000	-39.771	-307.57
79.781000	-38.947	-301.08
79.801000	-40.136	-310.79
79.821000	-40.792	-316.05
79.841000	-39.755	-308.27
79.861000	-39.275	-303.74
79.881000	-40.148	-310.60
79.901000	-39.613	-306.71
79.921000	-39.614	-306.30
79.941000	-40.355	-312.08
79.961000	-40.250	-311.50
79.981000	-38.565	-297.72
80.001000	-39.605	-306.41
80.021000	-38.507	-298.07
80.041000	-39.022	-301.90
80.061000	-38.121	-294.49
80.081000	-39.290	-304.95
80.101000	-39.087	-302.20
80.121000	-39.305	-304.57
80.141000	-40.650	-314.22
80.161000	-38.580	-299.22
80.181000	-39.099	-302.84
80.201000	-39.138	-303.01
80.221000	-40.360	-312.75
80.241000	-39.110	-302.68
80.261000	-38.966	-301.72
80.281000	-38.842	-299.87
80.301000	-39.803	-307.88
80.321000	-40.203	-310.98
80.341000	-38.434	-297.50
80.361000	-39.288	-303.24
80.381000	-38.517	-298.37
80.401000	-38.751	-299.98
80.421000	-37.968	-293.96
80.441000	-40.071	-311.29
80.461000	-37.473	-289.40
80.481000	-38.790	-300.54
80.501000	-37.760	-292.64
80.521000	-39.233	-303.02
80.541000	-38.056	-294.67
80.561000	-37.832	-292.42
80.581000	-37.745	-291.36
80.601000	-37.942	-292.83
80.621000	-38.954	-301.42
80.641000	-39.907	-308.83
80.661000	-38.342	-296.11
80.681000	-38.673	-299.72
80.701000	-37.211	-287.51
80.721000	-39.000	-301.83
80.741000	-38.191	-296.37
80.761000	-38.054	-295.19
80.781000	-39.205	-302.91
80.801000	-38.596	-299.25
80.821000	-37.701	-291.60
80.841000	-38.019	-293.67
80.861000	-38.178	-294.60
80.881000	-39.244	-303.25
80.901000	-38.557	-298.66
80.921000	-39.367	-304.58
80.941000	-39.410	-304.69
80.961000	-37.923	-294.17
80.981000	-38.248	-295.11
81.001000	-39.374	-305.27
81.021000	-37.485	-289.70
81.041000	-38.876	-299.98
81.061000	-37.651	-288.91
81.081000	-37.710	-292.68
81.101000	-38.272	-296.50
81.121000	-38.238	-296.65
81.141000	-39.119	-303.82
81.161000	-38.206	-296.53
81.181000	-38.453	-298.85
81.201000	-39.013	-302.98
81.221000	-36.718	-284.24
81.241000	-37.592	-291.27
81.261000	-38.480	-298.23
81.281000	-37.616	-291.23
81.301000	-39.269	-304.83
81.321000	-38.245	-295.57
81.341000	-38.858	-301.85
81.361000	-37.690	-291.89
81.381000	-38.114	-294.65
81.401000	-39.641	-307.51
81.421000	-37.170	-287.07
81.441000	-38.343	-296.79
81.461000	-38.381	-297.02
81.481000	-37.359	-289.14
81.501000	-39.193	-304.07
81.521000	-37.594	-290.80
81.541000	-38.997	-302.07
81.561000	-38.390	-297.91
81.581000	-38.245	-296.41
81.601000	-39.021	-302.88
81.621000	-37.310	-288.81
81.641000	-37.264	-288.32
81.661000	-37.971	-294.78
81.681000	-37.673	-292.30
81.701000	-37.850	-293.67
81.721000	-38.024	-293.71
81.741000	-37.131	-287.55
81.761000	-37.219	-287.50
81.781000	-37.960	-292.70
81.801000	-37.300	-291.43
81.821000	-38.451	-296.81
81.841000	-38.672	-299.23
81.861000	-37.340	-288.81
81.881000	-37.934	-293.37
81.901000	-38.588	-298.87
81.921000	-38.046	-294.17
81.941000	-38.789	-299.75
81.961000	-38.190	-296.03
81.981000	-37.104	-286.66
82.001000	-38.221	-295.96
82.021000	-38.985	-301.13
82.041000	-38.590	-298.83
82.061000	-37.726	-292.27
82.081000	-36.793	-284.43
82.101000	-38.881	-300.53
82.121000	-37.886	-293.06
82.141000	-39.595	-307.52
82.161000	-38.389	-298.04
82.181000	-38.210	-296.68
82.201000	-38.042	-294.58
82.221000	-38.138	-295.79
82.241000	-37.848	-294.03
82.261000	-37.084	-288.34
82.281000	-37.872	-293.16
82.301000	-38.111	-294.50
82.321000	-37.750	-291.22
82.341000	-37.752	-291.75
82.361000	-36.780	-283.53
82.381000	-38.288	-296.63
82.401000	-37.927	-292.82
82.421000	-37.838	-291.98
82.441000	-38.054	-294.14
82.461000	-38.826	-300.66
